PG.Genes,PG.ProteinGroups,PG.ProteinDescriptions,PG.Coverage,PG.Qvalue,QC_Omar_DIA_20260211_Pool_01_R01_S1-B10_1_9120.PG.Quantity,QC_Omar_DIA_20260211_Pool_02_R10_S1-B11_1_9129.PG.Quantity,QC_Omar_DIA_20260211_Pool_03_R19_S1-B12_1_9138.PG.Quantity,alpha_Omar_DIA_20260211_A01_R16_S1-B2_1_9135.PG.Quantity,alpha_Omar_DIA_20260211_A02_R03_S1-A2_1_9122.PG.Quantity,alpha_Omar_DIA_20260211_A03_R06_S1-A5_1_9125.PG.Quantity,alpha_Omar_DIA_20260211_A04_R18_S1-B4_1_9137.PG.Quantity,alpha_Omar_DIA_20260211_A05_R17_S1-B3_1_9136.PG.Quantity,alpha_Omar_DIA_20260211_A06_R05_S1-A4_1_9124.PG.Quantity,alpha_Omar_DIA_20260211_A07_R13_S1-A11_1_9132.PG.Quantity,alpha_Omar_DIA_20260211_A08_R12_S1-A10_1_9131.PG.Quantity,beta_Omar_DIA_20260211_B01_R14_S1-A12_1_9133.PG.Quantity,beta_Omar_DIA_20260211_B02_R08_S1-A7_1_9127.PG.Quantity,beta_Omar_DIA_20260211_B03_R04_S1-A3_1_9123.PG.Quantity,beta_Omar_DIA_20260211_B05_R09_S1-A8_1_9128.PG.Quantity,beta_Omar_DIA_20260211_B06_R15_S1-B1_1_9134.PG.Quantity,beta_Omar_DIA_20260211_B07_R11_S1-A9_1_9130.PG.Quantity,beta_Omar_DIA_20260211_B08_R07_S1-A6_1_9126.PG.Quantity,beta_Omar_DIA_20260211_B09_R02_S1-A1_1_9121.PG.Quantity
RL5_HUMAN,P46777,Large ribosomal subunit protein uL18,0.364,0.0,61.5881233215332,62.2595977783203,62.5519142150878,77.0783996582031,72.9671554565429,81.3217315673828,58.1555862426757,86.5518264770507,68.9565658569336,80.4463729858398,71.8722381591796,70.4892578125,63.0521392822265,73.8125686645507,78.1410293579101,67.3989944458007,61.5740814208984,72.4943008422851,64.103271484375
RL6_HUMAN,Q02878,Large ribosomal subunit protein eL6,0.469,0.0,216.831771850585,269.50830078125,271.496154785156,300.015838623046,321.801300048828,271.887084960937,255.975616455078,334.311553955078,253.677993774414,259.697174072265,247.630401611328,236.761169433593,232.032897949218,302.493774414062,285.560028076171,274.274353027343,222.426071166992,280.512634277343,268.758361816406
RL7_HUMAN,P18124,Large ribosomal subunit protein uL30,0.452,0.0,371.259185791015,388.74136352539,393.186309814453,527.31640625,511.90869140625,434.562225341796,383.599822998046,544.081359863281,446.862670898437,485.860809326171,488.362640380859,398.846405029296,358.486022949218,475.60791015625,487.62124633789,452.226440429687,396.562744140625,405.885131835937,467.166290283203
RL7A_HUMAN,P62424,Large ribosomal subunit protein eL8,0.519,0.0,249.346145629882,289.871856689453,273.488586425781,338.718933105468,336.49136352539,299.261413574218,233.957763671875,361.561309814453,289.03076171875,318.795623779296,276.029388427734,313.780395507812,277.00894165039,349.839111328125,292.252136230468,297.764709472656,250.924423217773,329.475189208984,289.570831298828
RL7L_HUMAN,Q6DKI1,Ribosomal protein uL30-like,0.133,0.0,,4.84023189544677,4.09162282943725,2.98016905784606,,9.50898361206054,6.55638551712036,3.72234177589416,2.56574511528015,7.62736129760742,5.5350546836853,6.9452576637268,12.0787420272827,5.31143856048584,4.89669799804687,5.20721244812011,5.892915725708,4.09078741073608,5.90952396392822
RL8_HUMAN,P62917,Large ribosomal subunit protein uL2,0.475,0.0,58.409366607666,47.9164237976074,50.6396751403808,70.2513122558593,67.7725524902343,55.5569343566894,52.9442634582519,84.8030014038086,57.8991050720214,50.5675888061523,57.2128944396972,52.6338882446289,57.1241226196289,62.6039810180664,58.991153717041,64.5559997558593,49.8086853027343,62.5155944824218,58.5090713500976
RL9_HUMAN,P32969,Large ribosomal subunit protein uL6,0.323,0.0,92.0865707397461,116.451705932617,103.74868774414,121.920799255371,135.768310546875,110.307647705078,107.975700378417,129.693603515625,92.3353805541992,118.223602294921,131.198852539062,105.959144592285,115.742759704589,110.47752380371,82.572280883789,90.50732421875,108.476898193359,109.845123291015,94.4167098999023
RLA0_HUMAN,P05388,Large ribosomal subunit protein uL10,0.53,0.0,423.159271240234,462.088165283203,580.101440429687,587.102661132812,618.412658691406,529.446472167968,490.519165039062,610.202575683593,499.607238769531,545.728088378906,536.440246582031,494.1865234375,431.818206787109,579.234069824218,511.28823852539,604.22607421875,447.193634033203,519.565734863281,489.841430664062
RLA1_HUMAN,P05386,Large ribosomal subunit protein P1,0.947,0.0,378.470489501953,341.398010253906,260.330261230468,476.81704711914,450.06591796875,374.73828125,451.025848388671,465.990478515625,448.169555664062,386.597045898437,421.118774414062,340.950500488281,335.875762939453,437.536865234375,399.868621826171,420.061553955078,225.568771362304,320.917083740234,315.731872558593
RLA2_HUMAN,P05387,Large ribosomal subunit protein P2,0.774,0.0,348.363952636718,370.211059570312,416.532745361328,496.469848632812,472.117645263671,455.542572021484,411.628051757812,458.696655273437,431.932067871093,497.485443115234,398.339782714843,402.957153320312,365.100860595703,454.933288574218,448.214721679687,427.281677246093,349.07568359375,436.82437133789,483.336700439453
RLP24_HUMAN,Q9UHA3,Probable ribosome biogenesis protein RLP24,0,0.0,,,,,2.04862260818481,8.40437984466552,4.02066421508789,1.9811532497406,6.78535413742065,3.99081635475158,4.22479772567749,4.26364946365356,,2.41126823425292,,,3.60446715354919,4.50862693786621,
RM01_HUMAN,Q9BYD6,Large ribosomal subunit protein uL1m,0.092,0.0,,3.39350223541259,4.02630805969238,3.92696237564086,7.64103984832763,2.61656713485717,3.16181707382202,4.59676265716552,2.17323517799377,2.23127388954162,4.39150238037109,4.0135555267333896,5.19508838653564,5.01897001266479,9.43758201599121,5.92367124557495,5.79113245010376,3.78574895858764,5.38795948028564
RM03_HUMAN,P09001,Large ribosomal subunit protein uL3m,0.069,0.0,7.47446250915527,8.52267551422119,6.8171706199646,6.58071660995483,9.61515712738037,11.3376731872558,14.3578367233276,9.9585952758789,11.4235391616821,9.85184001922607,6.65938997268676,7.32061433792114,12.062569618225,10.8058567047119,10.132038116455,8.06361007690429,3.96396350860595,14.0221099853515,4.17012691497802
RM04_HUMAN,Q9BYD3,Large ribosomal subunit protein uL4m,0.322,0.0,18.0004062652587,14.534044265747,10.6844177246093,18.6288719177246,23.7243499755859,23.5092411041259,10.7493095397949,23.0636692047119,14.9378271102905,14.8389129638671,15.8418226242065,16.9485530853271,15.5623693466186,16.8168468475341,14.8067512512207,15.6456823348999,15.0743989944458,14.2554588317871,12.0833139419555
RM10_HUMAN,Q7Z7H8,Large ribosomal subunit protein uL10m,0.073,0.0,,4.91484785079956,8.62894630432128,4.16972923278808,14.2574272155761,7.11315727233886,10.5929136276245,11.6594448089599,6.26451396942138,10.3262739181518,11.5548095703125,9.5617561340332,5.69573307037353,5.19998407363891,14.4770059585571,6.14994001388549,9.22135925292968,5.37841129302978,11.7668838500976
RM11_HUMAN,Q9Y3B7,Large ribosomal subunit protein uL11m,0.474,0.0,13.8183193206787,13.0695009231567,9.5740098953247,18.5360050201416,13.7140293121337,17.9718570709228,11.7482795715332,17.6558074951171,13.3491096496582,14.7905616760253,15.1846284866333,13.1471309661865,13.2552776336669,15.8211946487426,14.2577629089355,14.0686645507812,13.9611492156982,13.7560501098632,15.6422882080078
RM12_HUMAN,P52815,Large ribosomal subunit protein bL12m,0.237,0.0,6.76102209091186,16.6059455871582,12.6614789962768,11.5297985076904,13.5241937637329,11.9744672775268,9.49634838104248,11.9486427307128,9.91994667053222,15.7259798049926,9.96822357177734,18.6427860260009,10.9296817779541,11.4050912857055,15.8752832412719,14.5308351516723,11.3171024322509,10.6557722091674,11.5428247451782
RM13_HUMAN,Q9BYD1,Large ribosomal subunit protein uL13m,0.275,0.0,6.62087345123291,10.0310945510864,8.17812728881836,8.38964462280273,12.2062606811523,2.16818284988403,10.9134645462036,9.61021423339843,12.7482833862304,8.08595275878906,9.25624465942382,5.88836288452148,9.90827178955078,9.35628414154052,11.2252025604248,6.32515668869018,10.5119085311889,6.86225986480712,16.2902584075927
RM14_HUMAN,Q6P1L8,Large ribosomal subunit protein uL14m,0.069,0.0,,4.59836101531982,1.72978329658508,4.91964483261108,4.80680704116821,,8.21781063079834,2.41316485404968,,3.60890102386474,3.30829119682312,2.78613233566284,3.09264183044433,4.97264957427978,4.48032236099243,2.96512222290039,6.52134847640991,,1.84108281135559
RM15_HUMAN,Q9P015,Large ribosomal subunit protein uL15m,0.26,0.0,4.88615846633911,7.7392578125,8.47774887084961,9.11047840118408,10.4805097579956,8.24447250366211,10.8157367706298,9.09243106842041,8.46810722351074,8.53821086883545,7.29638814926147,8.97300434112548,8.44998264312744,11.1173849105834,9.25758266448974,13.8855056762695,5.10858249664306,6.26222372055053,5.2177038192749
RM16_HUMAN,Q9NX20,Large ribosomal subunit protein uL16m,0.072,0.0,12.3411769866943,8.79003715515136,7.68613100051879,15.0847663879394,9.68515491485595,14.8003168106079,22.0285682678222,13.524634361267,16.6926136016845,15.2088994979858,12.426155090332,23.9452323913574,13.6516513824462,19.2588844299316,7.64922428131103,13.493366241455,10.3099994659423,5.50619888305664,14.8364343643188
RM17_HUMAN,Q9NRX2,Large ribosomal subunit protein bL17m,0.297,0.0,15.2991218566894,10.7833223342895,7.68283176422119,6.89514827728271,9.0927038192749,12.5146493911743,12.442603111267,7.14433288574218,11.5469703674316,13.5568237304687,8.48770713806152,8.67213630676269,12.4878635406494,10.5505237579345,7.81688165664672,7.51211643218994,11.7918310165405,11.5883607864379,12.1865692138671
RM19_HUMAN,P49406,Large ribosomal subunit protein bL19m,0.147,0.0,8.84169673919677,15.9065656661987,20.2750778198242,11.4785060882568,16.6560897827148,19.1527957916259,14.9639835357666,18.9254684448242,16.8132152557373,21.2287502288818,14.6134004592895,14.8252267837524,17.5285148620605,17.617052078247,17.9446239471435,17.8703594207763,13.6963386535644,14.706220626831,14.3042869567871
RM20_HUMAN,Q9BYC9,Large ribosomal subunit protein bL20m,0.074,0.0,14.5446853637695,16.8184623718261,8.98269176483154,8.00073432922363,3.42185640335083,9.52038669586181,10.3212213516235,12.6123151779174,10.3227863311767,10.4049758911132,9.07011413574218,13.1314373016357,2.87788939476013,10.0622072219848,14.3411111831665,5.06866359710693,4.85153102874755,10.2147912979125,8.53757667541503
RM24_HUMAN,Q96A35,Large ribosomal subunit protein uL24m,0.231,0.0,3.47247719764709,8.1948013305664,6.43877553939819,9.3642349243164,10.2715215682983,9.18732547760009,6.52973794937133,9.89338111877441,8.14051246643066,6.60943555831909,10.6310167312622,8.401948928833,6.913498878479,8.60041522979736,7.36441421508789,9.92343139648437,5.29438257217407,6.81006717681884,9.41540241241455
RM27_HUMAN,Q9P0M9,Large ribosomal subunit protein bL27m,0,0.0,,8.11907005310058,5.02163648605346,,6.46586656570434,13.0009689331054,9.43389415740966,7.15236377716064,7.49340629577636,5.62376117706298,5.09661102294921,4.60709857940673,11.3688611984252,7.67721509933471,11.1531085968017,5.63642168045043,5.83770036697387,7.82293558120727,7.53309679031372
RM28_HUMAN,Q13084,Large ribosomal subunit protein bL28m,0.125,0.0,9.68564414978027,7.21982908248901,6.02930831909179,5.11819887161254,9.40589809417724,8.01037693023681,13.8370761871337,5.35363721847534,3.75830912590026,7.41248798370361,4.62254381179809,4.42117071151733,2.71904826164245,5.54307889938354,2.55635786056518,8.72592830657959,6.35975313186645,7.55580997467041,4.76782369613647
RM30_HUMAN,Q8TCC3,Large ribosomal subunit protein uL30m,0.106,0.0,2.72147607803344,2.94893145561218,1.55793893337249,2.34046411514282,,,2.44795441627502,1.34283924102783,1.66699707508087,1.23931002616882,2.05062341690063,,,2.06280040740966,1.63732481002807,1.32652640342712,2.21430659294128,,
RM37_HUMAN,Q9BZE1,Large ribosomal subunit protein mL37,0.116,0.0,7.77388143539428,3.97109007835388,11.4544591903686,4.57831001281738,8.69438457489013,4.70373725891113,5.22485208511352,8.06246089935302,9.99335575103759,3.16361212730407,8.65962886810302,4.96567583084106,6.56614828109741,7.59155654907226,12.6748180389404,3.67116665840148,7.32225656509399,5.38101434707641,4.38569593429565
RM38_HUMAN,Q96DV4,Large ribosomal subunit protein mL38,0.068,0.0,5.06544399261474,9.68438339233398,8.99399089813232,18.3510837554931,12.7056684494018,14.4557294845581,9.61034870147705,13.0569324493408,12.1997928619384,14.6937627792358,8.24325656890869,9.35201644897461,9.06644630432128,13.0945205688476,10.7726583480834,12.4438924789428,15.4900302886962,11.3637199401855,11.6989297866821
RM39_HUMAN,Q9NYK5,Large ribosomal subunit protein mL39,0.204,0.0,16.9970741271972,10.6958789825439,17.0563259124755,16.1595973968505,15.1253786087036,5.85082864761352,8.30058288574218,18.1320571899414,11.314748764038,15.3526153564453,13.2809267044067,13.9209861755371,12.2173309326171,13.8297672271728,9.36997699737548,12.4535217285156,11.9612131118774,14.1579866409301,13.3098735809326
RM40_HUMAN,Q9NQ50,Large ribosomal subunit protein mL40,0.078,0.0,,21.3608036041259,11.1839046478271,9.67897605895996,16.8514404296875,26.0090656280517,34.3447341918945,26.5821113586425,19.5593509674072,14.495792388916,13.1411628723144,15.1657838821411,10.7210607528686,15.8522777557373,7.22840690612793,13.3060655593872,19.9956169128417,9.0744342803955,11.8364839553833
RM41_HUMAN,Q8IXM3,Large ribosomal subunit protein mL41,0.482,0.0,11.258394241333,9.79958343505859,14.8888568878173,15.8606691360473,8.96325874328613,13.9122705459594,11.1736545562744,19.8848648071289,10.346580505371,17.6513843536376,14.7805519104003,13.5841989517211,8.95907115936279,15.8592681884765,14.3031892776489,15.9233589172363,17.6035404205322,12.3076448440551,13.8678340911865
RM43_HUMAN,Q8N983,Large ribosomal subunit protein mL43,0.102,0.0,6.42537403106689,5.5299105644226,5.66001605987548,6.04263734817504,6.81021499633789,7.28265810012817,2.95380544662475,6.6971206665039,4.93832635879516,8.03192234039306,7.33692169189453,1.86807680130004,10.7741270065307,4.83339691162109,5.92722749710083,5.40927076339721,7.42094421386718,4.82604217529296,7.12261056900024
RM44_HUMAN,Q9H9J2,Large ribosomal subunit protein mL44,0.163,0.0,5.63031530380249,7.18494129180908,4.22058010101318,8.29209804534912,10.0493011474609,4.24977684020996,7.03183412551879,9.77748394012451,3.29744696617126,6.29469966888427,7.33682918548584,8.19520664215087,6.01419639587402,7.41125059127807,6.36663055419921,4.81056833267211,5.40933418273925,6.25280046463012,6.42543029785156
RM45_HUMAN,Q9BRJ2,Large ribosomal subunit protein mL45,0.085,0.0,,3.39966344833374,3.52964687347412,6.29556941986084,,3.76003766059875,4.31120300292968,7.44594430923461,4.01163339614868,3.12648439407348,5.90704727172851,2.26437449455261,4.33118963241577,6.7516975402832,6.93491268157959,2.71346569061279,1.50425708293914,3.26771140098571,2.12381935119628
RM46_HUMAN,Q9H2W6,Large ribosomal subunit protein mL46,0.075,0.00249376558603491,,5.40934514999389,7.80575895309448,6.12193202972412,8.54841136932373,13.1426229476928,4.70552587509155,5.56651401519775,11.4978828430175,9.94069004058837,8.2873830795288,,,9.15573692321777,,6.65047883987426,11.9786739349365,6.9811406135559,5.02441930770874
RM49_HUMAN,Q13405,Large ribosomal subunit protein mL49,0.157,0.0,,6.91420269012451,4.13460731506347,4.60034084320068,11.0838937759399,5.6127643585205,4.30922269821167,9.64950370788574,10.018479347229,5.30667877197265,9.17727279663086,12.0327568054199,6.55768775939941,5.4663872718811,8.61443424224853,6.12660026550293,7.58131599426269,6.65980243682861,6.24419021606445
RM50_HUMAN,Q8N5N7,Large ribosomal subunit protein mL50,0.127,0.0,,2.09717655181884,2.53611731529235,3.6484031677246,5.24860048294067,,,1.99933791160583,,2.74999737739563,,2.35870838165283,,5.47511386871337,,4.73631143569946,2.52463459968566,4.08922958374023,1.99992454051971
RNPS1_HUMAN,Q15287,RNA-binding protein with serine-rich domain 1,0.049,0.0,3.63353204727172,6.95324325561523,4.50701427459716,8.64903831481933,6.73891639709472,,5.8905873298645,3.75521039962768,5.38400506973266,9.39813232421875,8.32292747497558,6.70690393447876,8.22425556182861,5.68019485473632,2.67702841758728,6.48959779739379,3.9455931186676,4.5801448822021396,9.00654411315918
RO52_HUMAN,P19474,E3 ubiquitin-protein ligase TRIM21,0.309,0.0,34.0198898315429,49.4850196838378,39.6129646301269,60.7304153442382,47.6866264343261,45.6178016662597,41.5009613037109,57.7313156127929,45.484203338623,61.7025184631347,64.2879333496093,44.2184143066406,38.0238990783691,47.8014755249023,36.9674263000488,40.030101776123,30.7396392822265,42.8079757690429,40.2554969787597
ROA0_HUMAN,Q13151,Heterogeneous nuclear ribonucleoprotein A0,0.236,0.0,37.2732543945312,44.0245666503906,47.4173202514648,36.1166458129882,37.2770843505859,34.1501426696777,53.2681159973144,49.1892852783203,45.6772499084472,39.7637863159179,45.0188598632812,37.4962654113769,40.8187026977539,51.9289474487304,32.6559715270996,46.9523735046386,21.9514007568359,37.9101104736328,43.98091506958
ROA1_HUMAN,P09651,Heterogeneous nuclear ribonucleoprotein A1,0.28,0.0,67.6972579956054,68.8725433349609,62.3445472717285,71.9058303833007,77.7546844482421,70.839599609375,78.1345901489257,89.4007186889648,72.1286239624023,87.8781585693359,127.286071777343,73.3495788574218,71.3485031127929,96.2239151000976,82.3307266235351,92.2914505004882,66.8530807495117,68.2719192504882,64.4668960571289
ROA2_HUMAN,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1,0.368,0.0,46.279296875,51.3699226379394,50.872501373291,49.607810974121,41.6446266174316,38.0977058410644,48.9315681457519,50.0840721130371,47.5084075927734,50.8840179443359,92.9507827758789,47.8521690368652,45.8633956909179,56.9655532836914,56.014549255371,56.6125755310058,50.2042236328125,51.7459106445312,41.4300193786621
ROA3_HUMAN,P51991,Heterogeneous nuclear ribonucleoprotein A3,0.235,0.0,64.1295700073242,61.2699165344238,68.7471771240234,69.0590896606445,56.9369430541992,66.0063552856445,61.9133987426757,89.5216979980468,77.9394989013671,74.6264572143554,102.253257751464,64.0373916625976,75.7631759643554,76.6388778686523,78.9663619995117,80.7770156860351,57.8443908691406,62.4287910461425,64.037841796875
ROAA_HUMAN,Q99729,Heterogeneous nuclear ribonucleoprotein A/B,0.108,0.0,17.9919815063476,17.9917564392089,21.0747814178466,21.668643951416,16.7411842346191,20.4751396179199,23.2127151489257,22.5361385345459,25.5996627807617,22.7291889190673,29.0705242156982,23.592077255249,15.5783376693725,25.4635829925537,22.6701049804687,25.0666236877441,20.9000911712646,23.0197715759277,18.8866024017334
RPA34_HUMAN,O15446,DNA-directed RNA polymerase I subunit RPA34,0.027,0.0,,4.14108228683471,11.8001832962036,6.89393806457519,14.8997201919555,13.3995027542114,4.00669145584106,6.65530776977539,3.15287971496582,8.51080894470214,17.4309005737304,11.0567455291748,,19.5183811187744,9.42762470245361,9.25539207458496,11.381775856018,7.02986431121826,8.21692657470703
RPAB3_HUMAN,P52434,"DNA-directed RNA polymerases I, II, and III subunit RPABC3",0,0.0,2.73516631126403,2.02144932746887,1.61428213119506,,,2.88353276252746,2.59169840812683,3.44490623474121,3.1586902141571,4.65784835815429,3.75227308273315,3.51974010467529,,5.6108341217041,2.42798471450805,3.18390130996704,3.67608094215393,2.91903948783874,1.37097930908203
RPAB5_HUMAN,P62875,"DNA-directed RNA polymerases I, II, and III subunit RPABC5",0,0.0,15.7705860137939,12.1996536254882,8.72019481658935,,10.2708530426025,,10.3252935409545,8.70299243927002,13.8070478439331,15.3816890716552,10.9268426895141,20.0620803833007,11.1670207977294,17.4781513214111,14.1800546646118,7.54595041275024,10.1718053817749,13.2285480499267,9.16774749755859
RPB2_HUMAN,P30876,DNA-directed RNA polymerase II subunit RPB2,0.023,0.0,4.60973739624023,2.97194743156433,5.97244501113891,7.27009010314941,10.6930360794067,2.53089570999145,3.21207857131958,4.56047534942626,3.24231958389282,2.17088603973388,4.25203275680542,4.76210308074951,5.30016279220581,5.75654363632202,5.80459117889404,4.17319440841674,2.86283445358276,4.32760095596313,4.68923425674438
RPB3_HUMAN,P19387,DNA-directed RNA polymerase II subunit RPB3,0.051,0.0,13.0203676223754,3.80164051055908,4.2147102355957,6.73041868209838,8.19583129882812,10.0458574295043,4.83072137832641,11.4460897445678,3.9229769706726,9.44076156616211,5.85209703445434,11.4767408370971,8.83930873870849,9.29699993133545,8.5706729888916,8.45145893096923,13.8854255676269,10.3930139541625,14.0510559082031
RPN1_HUMAN,P04843,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,0.114,0.0,10.5768966674804,11.180869102478,10.1272106170654,11.8468790054321,13.3060817718505,9.54280948638916,10.3843555450439,9.70623970031738,12.6330604553222,8.71467399597168,11.8373918533325,7.39533853530883,9.09497547149658,7.98640203475952,7.15933799743652,8.66767024993896,10.718445777893,6.96291065216064,11.0928287506103
RPN2_HUMAN,P04844,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,0.049,0.0,4.49637126922607,3.5564842224121,4.28112697601318,4.49064493179321,5.66682004928588,,3.65295767784118,4.18481492996215,3.27406668663024,2.40446496009826,2.93261671066284,5.61046743392944,4.18330192565918,4.58086013793945,6.43616199493408,4.75366592407226,4.36154985427856,2.30849885940551,3.9882535934448198
RPOM_HUMAN,O00411,"DNA-directed RNA polymerase, mitochondrial",0,0.0,,6.43813896179199,,,,,,,,,2.30579233169555,,,4.64147520065307,,,1.87917804718017,6.11155748367309,2.30402302742004
RPP30_HUMAN,P78346,Ribonuclease P protein subunit p30,0.142,0.0,,6.09259796142578,9.43759632110595,10.17578125,6.56437158584594,7.16630411148071,4.95506477355957,8.30641555786132,5.62509536743164,12.6172618865966,6.76176977157592,9.49337673187255,7.33979368209838,6.66684865951538,,5.05582189559936,10.234107017517,6.02694606781005,4.38226985931396
RRP12_HUMAN,Q5JTH9,RRP12-like protein,0.077,0.0,8.94107437133789,10.071455001831,9.49455165863037,9.36103343963623,9.92015743255615,11.1616601943969,10.0462827682495,14.073221206665,9.14697551727295,8.94828414916992,10.2414560317993,10.9424982070922,6.65871715545654,10.8459224700927,13.3562335968017,7.70945930480957,7.40308141708374,11.0158729553222,8.34013557434082
RRP15_HUMAN,Q9Y3B9,RRP15-like protein,0.039,0.0,6.34992885589599,5.94052505493164,6.83282709121704,8.04852771759033,11.4258823394775,5.74736356735229,7.62718915939331,14.2045402526855,11.8114252090454,15.5777244567871,13.7514190673828,11.5637407302856,10.582384109497,14.0788145065307,7.49056911468505,10.880669593811,13.3745679855346,13.225712776184,11.3303146362304
RRS1_HUMAN,Q15050,Ribosome biogenesis regulatory protein homolog,0.099,0.0,,9.88335037231445,4.16275835037231,3.17104840278625,6.19836616516113,,6.61058950424194,5.28254127502441,4.78001117706298,5.52183628082275,5.25594186782836,,7.96685647964477,5.54452800750732,6.42342042922973,4.33775520324707,4.34430217742919,4.6742467880249,4.60016775131225
RS10_HUMAN,P46783,Small ribosomal subunit protein eS10,0.388,0.0,57.2111663818359,47.5550117492675,53.5716171264648,60.5961723327636,77.3454132080078,78.3002014160156,83.9420623779296,70.0440216064453,48.9150428771972,86.67431640625,59.9531326293945,64.802993774414,60.9117126464843,77.5498428344726,44.1938400268554,52.6630477905273,75.9274139404296,76.400520324707,49.691307067871
RS11_HUMAN,P62280,Small ribosomal subunit protein uS17,0.62,0.0,272.059173583984,287.447692871093,307.637481689453,333.197082519531,383.625061035156,353.268859863281,295.123321533203,382.889251708984,317.291137695312,331.987640380859,287.938446044921,292.13134765625,317.47036743164,362.808898925781,349.661102294921,326.957550048828,298.523559570312,317.670440673828,307.904693603515
RS12_HUMAN,P25398,Small ribosomal subunit protein eS12,0.742,0.0,99.2830505371093,86.9562072753906,116.530883789062,137.921188354492,121.650978088378,114.361900329589,124.115234375,148.178665161132,119.978729248046,112.935913085937,104.198539733886,130.038833618164,115.270202636718,163.178009033203,119.530372619628,131.555206298828,96.329849243164,102.716217041015,110.208427429199
RS13_HUMAN,P62277,Small ribosomal subunit protein uS15,0.497,0.0,516.020446777343,577.694519042968,683.416809082031,802.880249023437,754.665283203125,729.036865234375,618.274536132812,923.286865234375,682.539367675781,770.523010253906,611.305297851562,549.583129882812,573.892578125,765.308044433593,686.423767089843,749.579895019531,605.00537109375,699.279907226562,695.146423339843
RS14_HUMAN,P62263,Small ribosomal subunit protein uS11,0.417,0.0,103.623908996582,146.553161621093,165.454406738281,136.493087768554,164.685104370117,171.59129333496,169.021514892578,172.314987182617,150.39501953125,177.927963256835,128.62255859375,133.098663330078,143.260803222656,201.965957641601,149.912338256835,126.00870513916,138.424346923828,169.539123535156,138.543197631835
RS15_HUMAN,P62841,Small ribosomal subunit protein uS19,0.579,0.0,56.6709747314453,73.6039352416992,67.5147094726562,77.8033905029296,74.3927230834961,66.0789718627929,60.4844741821289,93.3048095703125,87.5537033081054,69.4998245239257,84.5439529418945,58.6978302001953,68.046630859375,81.7915649414062,74.4325103759765,81.2211456298828,62.1328010559082,72.1388092041015,76.2733535766601
RS15A_HUMAN,P62244,Small ribosomal subunit protein uS8,0.546,0.0,324.67837524414,398.950408935546,415.218322753906,420.815155029296,474.162017822265,412.559539794921,420.156341552734,513.750732421875,443.562927246093,417.247283935546,426.80908203125,377.627227783203,420.16275024414,473.876403808593,392.016418457031,517.175231933593,409.785247802734,413.926696777343,475.576599121093
RS16_HUMAN,P62249,Small ribosomal subunit protein uS9,0.562,0.0,562.142883300781,623.286560058593,726.106262207031,791.648681640625,901.029541015625,865.064147949218,668.628356933593,925.539428710937,660.021484375,728.507507324218,570.933349609375,672.056396484375,719.464111328125,872.31396484375,735.093078613281,722.646301269531,655.423706054687,694.762573242187,661.765258789062
RS17_HUMAN,P08708,Small ribosomal subunit protein eS17,0.333,0.0,53.5146217346191,47.597068786621,53.6157455444335,52.9703979492187,62.0742988586425,52.783390045166,62.4686241149902,68.5390853881836,53.2272682189941,60.8308410644531,51.771255493164,46.0601921081543,50.6646041870117,73.0074462890625,52.5992469787597,59.6149139404296,53.0479774475097,54.0943946838378,61.3656997680664
RS18_HUMAN,P62269,Small ribosomal subunit protein uS13,0.559,0.0,1007.84857177734,1044.08776855468,1056.43432617187,1089.93518066406,1226.7578125,1236.08520507812,1053.34057617187,1315.37292480468,941.994079589843,1263.86083984375,965.165222167968,970.525329589843,1102.53784179687,1258.47229003906,1126.95141601562,1011.32403564453,983.474670410156,1109.26293945312,1186.21789550781
RS19_HUMAN,P39019,Small ribosomal subunit protein eS19,0.517,0.0,97.0245666503906,113.596969604492,108.874877929687,100.55980682373,103.064643859863,140.505798339843,134.673095703125,136.730438232421,89.8353729248046,176.41828918457,113.683937072753,143.613494873046,105.631797790527,131.273895263671,70.468635559082,88.4200210571289,135.34326171875,129.77066040039,90.5911102294921
RS2_HUMAN,P15880,Small ribosomal subunit protein uS5,0.478,0.0,1349.92272949218,1260.44604492187,1387.28210449218,1692.52844238281,1673.94848632812,1677.0869140625,1492.4404296875,1922.2490234375,1372.52038574218,1687.42102050781,1535.78063964843,1429.85400390625,1423.20129394531,1694.29956054687,1722.41796875,1505.02722167968,1324.3916015625,1491.52197265625,1562.61657714843
RS20_HUMAN,P60866,Small ribosomal subunit protein uS10,0.529,0.0,109.59317779541,113.818618774414,117.389877319335,134.929061889648,132.233245849609,125.421768188476,137.622268676757,158.458267211914,121.157020568847,142.266708374023,117.080154418945,134.891662597656,121.407974243164,164.507614135742,124.4150390625,129.700988769531,111.901832580566,124.500389099121,134.045333862304
RS21_HUMAN,P63220,Small ribosomal subunit protein eS21,0.108,0.0,21.8445568084716,3.72095704078674,18.7170352935791,31.6192207336425,26.5557422637939,16.8142318725585,18.2964172363281,15.8044986724853,23.0722885131835,19.6466159820556,19.5105590820312,19.6531887054443,11.5899038314819,22.8948783874511,11.8158130645751,24.6325588226318,18.914737701416,19.7096557617187,3.6760709285736
