PG.Genes,Log2FC,Raw_P_Value,FDR_Adjusted_P,Significance_Tier,QC_Omar_DIA_20260211_Pool_01_R01_S1-B10_1_9120.PG.Quantity,QC_Omar_DIA_20260211_Pool_02_R10_S1-B11_1_9129.PG.Quantity,QC_Omar_DIA_20260211_Pool_03_R19_S1-B12_1_9138.PG.Quantity,alpha_Omar_DIA_20260211_A01_R16_S1-B2_1_9135.PG.Quantity,alpha_Omar_DIA_20260211_A02_R03_S1-A2_1_9122.PG.Quantity,alpha_Omar_DIA_20260211_A03_R06_S1-A5_1_9125.PG.Quantity,alpha_Omar_DIA_20260211_A04_R18_S1-B4_1_9137.PG.Quantity,alpha_Omar_DIA_20260211_A05_R17_S1-B3_1_9136.PG.Quantity,alpha_Omar_DIA_20260211_A06_R05_S1-A4_1_9124.PG.Quantity,alpha_Omar_DIA_20260211_A07_R13_S1-A11_1_9132.PG.Quantity,alpha_Omar_DIA_20260211_A08_R12_S1-A10_1_9131.PG.Quantity,beta_Omar_DIA_20260211_B01_R14_S1-A12_1_9133.PG.Quantity,beta_Omar_DIA_20260211_B02_R08_S1-A7_1_9127.PG.Quantity,beta_Omar_DIA_20260211_B03_R04_S1-A3_1_9123.PG.Quantity,beta_Omar_DIA_20260211_B05_R09_S1-A8_1_9128.PG.Quantity,beta_Omar_DIA_20260211_B06_R15_S1-B1_1_9134.PG.Quantity,beta_Omar_DIA_20260211_B07_R11_S1-A9_1_9130.PG.Quantity,beta_Omar_DIA_20260211_B08_R07_S1-A6_1_9126.PG.Quantity,beta_Omar_DIA_20260211_B09_R02_S1-A1_1_9121.PG.Quantity
SMD1_HUMAN,-0.11440572673897886,0.3464783035526441,0.8221583135427932,Not Significant,4.082333225904206,4.433264208563673,4.579972573159036,3.7448400324063083,4.029680456647116,3.982714009754694,3.627980214837197,4.175399849986166,4.228483170603332,4.0695851225687285,4.5509004285652175,4.3603662164126895,4.055568341629641,4.368547271565041,4.189857238970191,4.064085169329206,4.092165306500821,4.278860985407635,3.915378569465363
SMD2_HUMAN,0.004021503922806424,0.9822327767586455,0.9929092199842829,Not Significant,2.0221632107464877,3.3476022529268974,2.5431331525078917,3.0720563255677695,3.212416416212719,3.0917620834510497,2.871074369147185,2.8953707378833897,2.6552248530505094,2.7557955754185057,3.3776564161867437,3.107522082878822,3.557946193512869,3.4381122644441793,2.379577378999714,3.232966466823977,2.4447798580887325,3.014440248825614,2.723840251961513
SMD3_HUMAN,-0.16343538426550452,0.20211138941628234,0.7424887376259357,Not Significant,4.561255465721,5.374143538497169,5.450421026312177,5.331338801196499,5.262546376957418,5.561771761899467,5.837803805198562,5.184014763928685,5.369537105219093,5.086312971721133,5.260084512618977,5.934108091056642,5.59876855275368,5.658812722615372,5.05075382076986,5.430669455563733,5.563939683784087,5.552126044702652,5.4117148016178485
SMN_HUMAN,-0.06337791048913077,0.9326453277695826,0.9895248192582636,Not Significant,3.1990701310310645,2.891690502482807,0.13750352374993502,3.196160346504485,0.13750352374993502,0.13750352374993502,0.13750352374993502,3.387027656991573,2.8381059001462647,3.517641109532105,3.3826321827238033,2.9047656189519513,0.13750352374993502,3.1120246294848357,0.13750352374993502,2.3900299428702074,2.767759576695245,2.3648136513300018,3.4267005842289717
SMRC2_HUMAN,-0.2219545009042303,0.0655667530983697,0.5454183302887131,Not Significant,2.2949016161194815,2.6083630667894635,2.8170191233246147,2.5745173984442045,2.51108269204108,2.2887198315143724,2.5303855584874824,2.6846073448316106,2.4579196611804472,2.731086480333493,2.9152791382052974,2.6887627522619684,3.029580576942283,3.232856348995591,2.5392551108131456,2.5522888522024414,2.797821840569021,2.970856819558804,2.657811810928575
SMU1_HUMAN,-1.3301977934171756,0.07835901093225024,0.5870852026666292,Not Significant,0.13750352374993502,0.13750352374993502,2.9419793753764143,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.1067767034507554,2.380812347040375,3.3804547737893507,3.9811895796580083,0.13750352374993502,2.8347974807879432,2.9662392540860547,3.378464683284163,2.497647384356196,3.2637983606953282,0.13750352374993502
SND1_HUMAN,0.4665711589464685,0.10380152388379035,0.6248355696444043,Not Significant,0.13750352374993502,2.322563474596508,2.3644465022888617,2.72853648163091,3.3232620268610225,2.5210458103202367,2.5329071334403843,3.225326907757073,2.25959593332495,2.1223746342427496,2.520097913356363,2.0407084447064876,0.9580434165612111,2.5854938364519056,2.6952856589976513,1.7626833853823967,2.9254897779850264,2.2614258388285795,2.2714472104486796
SNF5_HUMAN,0.25669134361450396,0.6018143305642504,0.9613368910423953,Not Significant,0.13750352374993502,2.0547382440781496,0.13750352374993502,2.5805296394316652,0.13750352374993502,2.015697946237839,2.0583069858771097,2.3542741804830625,2.967184005137123,1.6209083425090562,2.655266331823723,2.102425330960596,0.13750352374993502,2.6746367177284927,0.13750352374993502,2.199413354243332,2.2764813951627016,2.4612879083745316,2.3468884523639577
SNR27_HUMAN,-1.2206366457262394,0.1491549969209764,0.6777049673663361,Not Significant,0.13750352374993502,0.13750352374993502,3.5255687033901815,3.3177673833497536,3.39890325695593,2.3226446741010474,3.0822327210546057,0.13750352374993502,0.13750352374993502,4.081180866506626,2.8718940097045635,5.449299049280536,5.026410482119326,4.303209915774399,0.13750352374993502,4.2776178114597325,4.27825692847947,3.0283431682486293,2.614082245870288
SNUT1_HUMAN,-0.05913529717460175,0.7916204486997163,0.9887017680373194,Not Significant,0.13750352374993502,2.526882857928882,2.3400185025007847,3.7956435709253684,2.450690919511915,3.1339813127567857,3.01489276455115,2.693127256368074,2.2671077575119214,2.4491806646887584,2.482473702532802,3.001258793634048,3.408686815750248,2.818830204098607,2.6379949083786713,2.891448474238352,3.0168196989554246,2.834846866226711,2.150294564961524
SNX9_HUMAN,-0.10151954533951368,0.6998733880894186,0.977007225795428,Not Significant,3.7755189071907274,3.8218454581012846,3.971030606172305,3.642974228615786,3.55153275117295,4.034726360661639,3.6945866998623855,3.3761876462971183,3.8229239328815536,4.081305606424185,3.526298846544372,3.681631120613373,4.101801505662602,3.7090016270435746,2.784886297812261,2.9576750178308657,4.186995865621824,4.720086201120818,4.400614799470783
SP16H_HUMAN,-0.03923518207471233,0.8776277650455903,0.9890381512365587,Not Significant,2.1356839687467817,3.00918144269015,2.315495655991347,2.279942833643363,2.7687722822641057,2.1364267726662773,2.1575259266847286,2.281413924692678,2.400588309748148,1.881736578718494,3.9556919163906317,2.5453532610185388,2.2876395859089227,1.974134913188907,2.6240893118903905,2.683725986799611,2.776093321892689,2.518158719633582,2.7667849010734837
SPB12_HUMAN,-0.331667033633972,0.28790511414383146,0.8110876011904427,Not Significant,3.0010258667779905,3.2925130094565236,3.1765001396541295,2.483168583508424,3.215755880205919,3.424021857993273,4.946145956255471,2.754129812201401,3.0046864788426064,3.264555545480577,3.15505330836362,3.950446435801361,3.720006486305081,3.8736031872969954,3.4098463836697386,3.193618260615877,3.6615953023957912,4.13962619696519,2.9521114388730316
SPB13_HUMAN,0.2583324967541388,0.3506166628202074,0.8221583135427932,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.2041634977830453,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502
SPB5_HUMAN,0.47664348009922164,0.6669088705902972,0.9670583591688167,Not Significant,0.13750352374993502,3.4111387252687386,5.686173451577409,0.13750352374993502,0.13750352374993502,3.9087430091699646,0.13750352374993502,0.13750352374993502,5.266338575270832,4.024462514169409,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,4.1694688896791705,0.13750352374993502,0.13750352374993502,5.079423844387326
SPF27_HUMAN,-0.19702130278077323,0.4548797840229905,0.8939493210530289,Not Significant,3.1449204580640413,3.742734383278112,2.9610819928513625,3.5141668426052255,3.534924392705266,1.9387482537860454,2.6343778380349088,3.360768301842229,3.372159416510131,3.4512454068011973,3.8490736257661857,3.299488509563657,4.012677992357019,3.5325361402499222,3.211039641891297,3.417326773010601,3.6913136900502193,3.334489441963364,2.732762311211298
SPF45_HUMAN,0.6333171015158698,0.22118221942629102,0.7763233715523903,Not Significant,0.13750352374993502,0.13750352374993502,1.817610886033088,2.6592077581815268,0.13750352374993502,1.9084522245456246,0.13750352374993502,2.353905107094064,3.110538552870751,1.4646429256841318,2.122841048441188,0.13750352374993502,0.13750352374993502,1.2067382855273594,0.13750352374993502,1.2801331452843077,1.9165136819475888,2.0443928596921253,1.9677693084890104
SPG2_STRSG,0.09230342304553396,0.27789379914550755,0.8110876011904427,Not Significant,13.544694840949042,14.22443509465318,14.21901547250746,14.309978426982228,14.175909896612062,14.089623252528355,14.24005673733072,14.528725030390072,14.144244389324948,14.449101914386121,14.142312522806373,13.978677121699592,13.982321510062576,14.3548171689123,14.106609071793065,14.316923395694447,14.005668606616263,14.363587793896656,14.23292011732171
SPI2_HUMAN;ILEU_HUMAN;SPB8_HUMAN;SPB9_HUMAN,-0.2519166369761885,0.5610948583866028,0.9465469069872365,Not Significant,0.13750352374993502,1.035665871734758,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.4726245345504863,0.13750352374993502,1.9664238641306557,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.773032279323929,0.13750352374993502,1.6416254759600941,0.9722527279000884,1.3993894871408123,1.0805920954155317
SPON1_HUMAN,-0.31364431833657624,0.5006303441264316,0.9186875148216005,Not Significant,2.507978141593299,3.601612177631459,4.601240242280404,4.619460902284047,4.251688315601446,3.4902226666656753,2.428227623399436,3.634499803316941,4.328589131005507,3.0105430369660544,4.081290137590018,3.6961579346739906,3.881984531829964,5.492515167027841,4.642244010307301,3.834714093280709,1.98692478589331,4.9032959875696775,3.915839652938936
SPTB2_HUMAN,-0.24577493333233535,0.08700731508269209,0.612077955587221,Not Significant,2.5702663462833306,2.69986426050247,2.94824856648514,2.5451717088589043,2.666799924393953,2.3651017005979353,2.407290436209407,2.532983007247938,2.4577109911876063,2.8772516359558837,2.9159783580265533,2.8958703408509696,2.645630294174086,2.3695393366472897,2.572267231201734,2.7414387217065785,3.134948395961874,3.1442183359428153,3.230574572651517
SPTC1_HUMAN,0.3654988952835665,0.41533683597718246,0.8848208490198819,Not Significant,0.13750352374993502,2.636949475887997,2.658757886560528,2.947110406253529,2.2022428498695157,1.6029956744497769,3.631915359117906,1.730528291701046,1.9680159387202618,2.9538751002067216,2.7123720285243316,1.3071616112238393,2.929624334652409,2.290040056905797,0.13750352374993502,2.3528156845558974,2.814581519358084,1.804883267245224,3.188454488883372
SPTN1_HUMAN,-0.8441707632871758,0.0559995793270244,0.5315641465429671,Not Significant,3.545833577149873,2.924670621430099,3.126872401636195,2.8490655411319703,2.4725396420362284,0.13750352374993502,2.7573880931688852,2.6944953942266223,2.6798935975506124,3.14271095805552,3.5320660715698406,2.8288513068780152,3.7558528558933597,2.8452211731341617,3.3333198612909727,3.4514664217417494,3.7270227739515773,3.493654221085839,3.5836403138113457
SQSTM_HUMAN,-0.23867179053568055,0.3321004228041569,0.8221583135427932,Not Significant,3.103080553235904,2.481896379447059,2.705465047335477,2.0848343691107134,3.3382763847118304,2.8495465274560763,2.6644933936076307,2.6911324554946883,2.8349377790608816,3.0542844441143817,2.5158900637312005,3.3317217289253875,1.8392529721162851,3.433631367797713,3.245500638044943,3.553148550697735,2.6518631358910385,2.8327175119984758,3.05493383610127
SR140_HUMAN,0.1863183592990436,0.7284823128039679,0.977007225795428,Not Significant,0.13750352374993502,2.271812180354898,1.5737348673776335,2.5292520870760815,0.13750352374993502,1.4546338644189507,1.6251698514080788,2.9424611977655433,2.3166464977422145,3.2792612554779557,2.2407918976475747,2.21297224220396,0.13750352374993502,2.7569033150957902,0.13750352374993502,2.132592756962016,2.137278032373502,2.863436817893312,2.6569830888655352
SREK1_HUMAN,-0.1580251954473768,0.4916024342606952,0.9170005292369987,Not Significant,0.13750352374993502,3.0661185093438674,2.76766955311389,2.673151839952412,3.0838718767061737,2.3644655956579332,2.6294164162551725,2.3033673502615506,2.9544951354879365,3.4416150153388942,2.4226664492384433,3.4469894911415504,3.5001004699872804,2.328035769992784,3.2709227739686915,2.823279592198258,2.7235082928773098,2.1718758249356727,2.8725390273759848
SRP09_HUMAN,0.01783527963884879,0.8975917595494307,0.9895248192582636,Not Significant,4.521527799866585,4.769753010717384,4.791566349993402,5.042285852497815,5.117678317130246,4.841525850454558,4.535398752049646,5.370186369659169,4.5269166696169805,5.115688998351805,5.005061597283464,4.778948692110791,5.019673707471588,5.460663540103396,4.625709193364664,4.905567655260966,4.84562632125911,4.970627465749495,4.805243594612889
SRP14_HUMAN,0.02665170292551977,0.8318805881717702,0.9890381512365587,Not Significant,5.377863565078774,5.772407803036008,6.119097478036525,5.9164653982239335,6.19652572339368,6.018779909992203,5.589295685157135,6.527477988578097,5.7840245306366045,6.19549486320975,6.116566267649236,5.806861099930032,5.917284770554212,6.377082424909057,5.857057538703107,6.209455836063124,5.932554830004051,5.925754651867391,6.1053655914055
SRP68_HUMAN,0.22493133121014264,0.04372485738589108,0.47840138081033773,Tier 3: Statistical Trend (Raw P),2.048448030822571,3.4219037088316124,3.159823495142948,3.509048584978276,3.062752664961045,3.2320637967075347,2.8766695668980966,3.415678023785698,3.0361896506859094,3.2242577954282594,3.215447368516564,2.7509245778762703,2.921112923118254,2.855105007370514,3.055175206813939,3.079811517625516,3.186603120564672,3.2383064537142956,2.685617995196781
SRP72_HUMAN,-0.1430873586803929,0.5703359648141171,0.9473972667472937,Not Significant,2.8751565315592074,3.8744517282615045,4.564171462290582,3.798667538727849,3.2498674167712323,2.8641239799045306,3.6409604345552635,3.828811665320853,3.4514954508587974,3.875314774594065,3.0919504124105357,4.044717368833054,3.983945448084443,4.335301856881655,3.259923599320456,3.2358055439690565,2.515302512716454,3.7656287836280034,3.8052654291531507
SRPK2_HUMAN,0.039953101601521546,0.8623906265445055,0.9890381512365587,Not Significant,3.288674849955472,2.657714098038879,2.374943779768341,2.935899050995808,3.0678941060701734,2.2002465999309013,2.3492859026983677,3.3267709888223997,2.197012595860528,2.4596017671815407,2.439034665691285,1.7949397388361652,3.3100644130162014,2.725841183838892,2.843810759474685,2.4707629418428176,2.565241110664467,2.082436666360342,2.8630240504052638
SRPRB_HUMAN,0.9855822549684656,0.22245158553184022,0.7763233715523903,Not Significant,3.3646837028462055,2.241283795541355,2.7267900595665697,0.13750352374993502,1.43488660017916,3.882588515702821,2.609684805350251,3.4056334088410916,3.0538825859602325,3.43319467041423,3.5878724032214855,0.13750352374993502,4.448211888157059,2.942488134143958,0.13750352374993502,0.13750352374993502,2.792334570747641,2.927539785623081,0.13750352374993502
SRRM1_HUMAN,0.009780406921910512,0.9581350682770442,0.9895248192582636,Not Significant,2.7757370635910372,2.25993615864411,2.820671177746279,2.577420523354592,2.2820860533702647,3.139685075153269,2.6298309738774353,2.7679997080185306,2.324336790897725,2.2742307082039797,2.716818156257476,2.0523393546999738,3.3246191917732753,2.6401069863145765,2.769196126038544,2.1402525925065214,2.2366454255610857,2.6374816962920655,2.8335233605719465
SRRT_HUMAN,-0.23269006515112123,0.03928882007226134,0.4608472408476059,Tier 3: Statistical Trend (Raw P),3.3951604729424263,3.5632225822734855,3.7483994933642903,3.6052465057168446,3.711926453993448,3.0688578616576696,3.5805942903530656,3.6226017001313378,3.6470363303177638,3.7483332636967717,3.8859523137855296,4.159866718495617,3.8806238057565343,3.8378740127392965,3.823922349453397,3.827530005374406,3.645251523036001,3.690796396406298,3.866204429599853
SRS10_HUMAN,-0.24655284455868243,0.7141823188325729,0.977007225795428,Not Significant,0.13750352374993502,3.942820200346954,4.826884175542269,4.853394245002992,4.0510932114596825,0.13750352374993502,6.125056530186142,3.8481048015951975,4.045580706054339,3.5079847872729206,5.302291168319627,5.236829821894818,3.8909500271462742,3.9126678184841177,4.481490438638968,4.258799093134649,4.040421272630146,4.199090255289881,3.8231830028914366
SRS11_HUMAN,-0.5843593788332759,0.0009802100397318296,0.0771182736887295,Tier 3: Statistical Trend (Raw P),4.308826306858386,4.420486026795286,4.232097730547592,3.7493536533340612,4.010873422478522,3.777847490393967,4.07000740479295,3.708728423918336,4.03043046469699,4.201949504228626,3.2302559185894983,4.965051568107054,4.439593027002964,4.406431441795491,4.591405969439143,4.211959505799228,4.35031353652421,4.2888966439534375,4.200669620477638
SRSF1_HUMAN,0.03320728712135157,0.8617799580142506,0.9890381512365587,Not Significant,4.6366395886185305,4.7880543979551415,4.694007567816589,4.175108036392754,4.633288474082389,4.467705204983595,4.679121404716447,4.821403019492906,4.128205600843431,4.403973527049317,5.619500322775714,4.33196140239455,4.84620616832152,4.953667681989155,4.490374224240812,4.519449118234596,4.340148938750993,4.737544935461019,4.443294823973089
SRSF2_HUMAN;SRSF8_HUMAN,-0.6485388198948048,0.014118174746950906,0.32248883369351017,Tier 3: Statistical Trend (Raw P),5.360745476004209,6.068156756320489,5.978357558287585,5.734053545075631,5.707798735341472,4.841293689928625,5.575525989754966,5.414078952790336,5.281905340820302,5.900379298079119,5.218063273469775,6.319601289270406,6.745543276202829,6.259644849706161,5.846456843576937,5.7356631142840415,6.800171728187831,5.185227425304547,5.969100857885916
SRSF3_HUMAN,-0.365138842928145,0.04640595401334831,0.49934340599487187,Tier 3: Statistical Trend (Raw P),6.32470936771336,7.510753040649494,7.576626627689929,7.230045921344524,6.990569557626918,6.970772733045429,7.151845261569072,7.747529406516135,7.246777160948701,7.570652648608739,7.721047922159229,8.054642404297551,8.076724677772024,7.58731229560018,7.266503022293331,8.055582005620701,7.563814479146385,7.760024947424045,7.1857475230896934
SRSF5_HUMAN,-0.023472871733615452,0.9087476306472365,0.9895248192582636,Not Significant,3.1255175028317685,3.450036564801797,3.6242681788579083,3.3199835755766185,3.1150407347583395,4.190406915208702,2.67520231958218,3.9521402411391287,3.4332147928155785,3.899228574590308,3.380120596971452,3.908324264193424,3.393989889943772,3.737980021856289,3.2461496261338776,3.863663709400805,3.248051121224992,3.3725730997741117,3.382388991983957
SRSF6_HUMAN,-0.04704651292957163,0.6500415173374808,0.9670583591688167,Not Significant,5.587878568422027,6.350441817040354,6.3231197004283315,6.297154946269233,6.471290167166866,5.912762602561613,6.2972547828279355,6.3877653909573695,6.389691417635345,6.216932292678158,6.501299931184741,6.377280972762574,6.302206871597503,6.87171801690557,6.175981886242001,6.317268360341376,6.206999950983941,6.264805071787894,6.334262504096971
SRSF7_HUMAN,-0.38816461022548765,0.022357936206160132,0.3638754117552562,Tier 3: Statistical Trend (Raw P),4.994522082769675,5.754522605609781,5.391086538135703,5.37620639228551,5.47285612579591,5.015026525688566,5.402812256505375,5.907802431215346,5.705759005339563,5.881703636841021,5.907044112825651,6.133185023959519,6.452895733989792,6.10988644645061,5.686864180707422,6.140176943575369,5.659435737903564,5.841440285483482,5.750643016231075
SRSF9_HUMAN,-0.15758232132736527,0.47912168624946194,0.9116380161523543,Not Significant,2.3896438808426685,3.4405919407565633,3.4005471660294098,2.8073800310894033,3.3416897290603234,3.044511579228109,3.0455732893011347,3.80942408741553,3.5896421360721584,3.4126180395058996,4.342070504257299,3.5818107461115525,3.3769217499245903,4.117648634394653,3.8021272035973066,3.9575957982781182,3.0099377250828585,3.4908597704493274,3.3166663387103714
SSBP_HUMAN,-1.1219858418771755,0.0008163730546850559,0.07086118114666284,Tier 2: Exploratory (Raw P + FC),5.913701242897307,6.477609736709956,6.360783111198086,4.826275649336523,5.189044778066949,4.7801625975062265,5.449356211970107,5.654128399148809,5.87334417448508,6.009912826305224,6.391859641277181,6.217831857103471,6.210373156388863,6.242059393921364,6.207593530534185,6.965322089832468,7.186297270159167,6.85045232509859,7.270041390075391
SSF1_HUMAN,-0.1867988801757794,0.8204524421508144,0.9890381512365587,Not Significant,0.13750352374993502,3.0026214710017918,1.5654386525296102,2.568293412653709,0.13750352374993502,2.5298382775212294,0.13750352374993502,3.3704039135215638,0.13750352374993502,4.267508011428869,3.7171238026284787,0.13750352374993502,0.13750352374993502,3.3202965755819682,2.559566277046222,3.370839271660923,1.608338500803001,3.821958560147736,3.404062797670166
SSRP1_HUMAN,-0.23802849006852167,0.5582675877348,0.9452072811842778,Not Significant,3.2738725065813,3.9340390133397567,3.8126649075062695,2.6245074785581286,2.131647052281649,3.0149312934297163,3.4032418029679454,2.920981044807739,2.9387301467311455,3.3113068622416226,5.6643388039557285,3.8048758500301454,3.392943892824217,3.338889894012851,3.3255121293106633,3.119703442144178,4.090049667452059,3.6599782227296145,3.1819593070181194
STAU1_HUMAN,-0.0297108161473556,0.7921892803768433,0.9887017680373194,Not Significant,3.520226687282031,4.248957098667521,4.04109230599621,4.245246393693286,4.270696115147116,3.879613057024374,4.458149752879095,4.509091947494481,4.044760114306913,4.449209354418164,4.4047673310516435,4.389552832525021,4.183934029562307,4.590932216110647,4.139273361283295,4.396879691750367,4.013353384209862,4.616984198891963,4.168310880860457
STAU2_HUMAN,-0.09655014367387693,0.6547412664737071,0.9670583591688167,Not Significant,2.2107275750234114,2.4717721036053804,2.0802241247485584,3.114584912147764,3.046984119213481,1.9096697762688124,2.0858503295647086,1.9738066055024186,2.339159528717872,2.480490200834541,2.5238652803746917,2.9181670882467845,2.1879610297313166,2.8750101997793793,2.6782926831807035,1.7609104784707583,2.5188627801930137,2.6449259553467517,2.6626816870665984
STEEP_HUMAN,-0.49669869741005535,0.3511936164421104,0.8221583135427932,Not Significant,0.13750352374993502,1.8596077193118958,2.6118201495963906,2.96583507173895,2.6081113936750553,0.13750352374993502,2.83103222803188,1.8001198061573194,0.13750352374993502,1.7542256470842768,1.3701460181016185,2.177998395647111,3.2320678938931087,2.3294492766684254,2.835941313366256,2.0611229839089145,2.7692587661147003,0.13750352374993502,2.0347246382209585
STIP1_HUMAN,-0.15949905661211794,0.756702748160004,0.9796113189284367,Not Significant,0.13750352374993502,2.8637922586453524,1.8435410590512729,3.543406335267513,2.9783210614572675,0.13750352374993502,2.899009215708197,1.8948032393332144,2.50201045525773,1.7073871730402042,2.220140723684595,2.4148755255252037,2.1568468975024078,2.8630443838728694,0.13750352374993502,2.554439478379154,3.29036353945323,3.0236621244642317,2.71783870744857
STML2_HUMAN,0.06927697350375883,0.6605016097159305,0.9670583591688167,Not Significant,3.185558416482642,3.7551613527150662,3.2500684932233725,3.1514218879518663,4.214480277942591,3.3207734791071064,3.185663215620892,3.882667325954403,3.2894367493226864,3.414702294614442,3.7096886981146815,3.1215745406399398,3.8239305957267535,3.3432954146844036,3.4565472963320483,3.3032518918301363,3.6420840500236977,3.474872435178556,3.4490619161830676
STMN1_HUMAN,0.4568174718819762,0.38884517970377963,0.8580956338547815,Not Significant,0.13750352374993502,1.958842361494763,3.2285724344579774,4.357333776151407,2.497508827137004,2.1660668415791102,3.4857584982973076,2.2211805399209354,2.6642323132838195,2.8840260367864587,1.9667667519017626,1.6226906363286882,1.731916005244961,3.2854113605984003,0.13750352374993502,2.7245563792645546,4.109122969895946,2.1419108759113494,2.835222059008159
STOM_HUMAN,-0.7419374754176213,0.12791455271446128,0.652295107967259,Not Significant,2.6186620168809545,3.0923684266364506,3.0702029990512902,1.9012650924217684,2.1682241076238715,1.9409790071274697,0.13750352374993502,3.9102013971589895,1.936951637442773,3.4834179785678177,3.1728354712438995,2.810422776652009,2.6029503066296984,3.1627300546344785,2.863261378450468,3.283308486482835,2.8530103734730505,3.7360167424759836,3.275177899878972
STRAP_HUMAN,0.06535030144406617,0.7378137791924203,0.977007225795428,Not Significant,2.358564503342829,0.13750352374993502,3.713296155135777,3.3919123354141756,3.070497459077001,3.775004061762951,3.1342465754450535,3.8787475634161432,4.104245404703953,3.985846261937195,3.2153278102805563,3.299406478175267,4.001004838960879,3.54798034321502,3.538397436854797,3.476242002667672,3.817811301802224,2.822632636091635,3.529550022717003
STREP_Streptavidin,-0.25737453094633356,0.27569251746755474,0.8110876011904427,Not Significant,3.127755538979442,2.5731498432121946,2.884914386542595,3.0480528861012357,2.4293950724302067,2.0954565320569087,2.4620302476957057,3.0278662535743557,2.4878585932687094,2.4386899289241812,2.2436589452509317,3.153934583947221,3.7788459507905694,2.2988128818966453,3.1365993281063513,2.448797763839386,2.7996969949397044,2.4617746274571046,2.21354257589592
SUCA_HUMAN,0.4111142576091802,0.3440248987999399,0.8221583135427932,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.7428280567148287,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.11549110874168,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.431901580833132,0.13750352374993502,0.13750352374993502
SUGP2_HUMAN,0.031976044089910616,0.8684822395696816,0.9890381512365587,Not Significant,6.206079851212911,6.505893634275014,6.038608091863603,6.870152385683712,6.33829356192029,6.327538536564555,6.518254548214414,6.777047283244535,6.227096415229683,6.2065653105890215,6.173477205640966,6.687638276315825,6.514465314064712,6.318714164500406,7.149426125023678,6.66993536419235,5.999754070293238,5.655347857165298,6.187335722812392
SUN2_HUMAN,-0.07426833573848457,0.703668846646491,0.977007225795428,Not Significant,0.13750352374993502,3.2856959617956814,3.106598851600119,3.0615755705776384,2.545074494031952,2.6700221420029124,2.7877298656441707,2.723190146738516,2.708392624902139,1.8050962373142452,2.3051328809952194,2.5362178043862116,2.263350273430785,3.245555531207259,2.712308958855456,2.0662391159801556,2.526566493415906,3.033338571554812,2.8167838992840855
SVOPL_HUMAN,-0.10416294226944078,0.9463783072120578,0.9895248192582636,Not Significant,7.705490573541825,8.812757442994764,8.94031465836071,8.734338269111246,8.93616638989062,8.522724119487952,8.517350536459157,0.13750352374993502,8.345896191977554,8.993677915125355,8.591004390612179,0.13750352374993502,8.80460526155999,9.010180976407696,9.050349252179663,8.818250293006873,8.441370811981477,8.736484843105877,8.613219912578012
SYDC_HUMAN,0.01981979926611377,0.9729766842679105,0.9895248192582636,Not Significant,3.5328650499053786,0.13750352374993502,2.815259116303318,0.13750352374993502,3.6081140315148574,3.610189056250955,3.5225591652856574,3.23737444060834,2.8469691400246853,3.2103943929995578,3.0807843063716818,3.182071802221742,3.2291562262061015,3.0843339880922493,0.13750352374993502,2.7583603137289345,3.5064548046704154,3.5245043003807113,3.6729447036266736
SYEP_HUMAN,0.762497865647167,0.24115635425143406,0.7889084754657466,Not Significant,2.6766053526122526,0.13750352374993502,2.718523622122412,3.851570193620696,0.13750352374993502,0.13750352374993502,3.589507556135695,2.725747868616711,2.134981338830838,2.276704560655686,3.0098576740764824,2.555349297558475,0.13750352374993502,1.1880336528142612,0.13750352374993502,2.8169695877979914,1.3896773823910702,1.2028111815578668,2.335545164639107
SYFA_HUMAN,0.4064327554456568,0.05528685152010886,0.5292902991116304,Not Significant,2.7711194254590423,2.7285675241197715,3.5028696380041264,3.5388091089465408,3.1338726468386597,3.5076725834921367,3.3128564988134483,3.498628904915307,2.913688887476679,3.4079274391340038,2.7473092803448567,2.440014843418947,2.218542812176244,3.5113724348376247,3.0215954220145163,2.7544274719922495,3.0578919349921767,3.3184356464756766,2.4870227404889436
SYIC_HUMAN,0.0852799280895784,0.6763469822761936,0.9719688420790332,Not Significant,3.3486148338251103,2.959743496213524,2.9900572426703067,3.003562891656896,3.208015955556089,2.9741369076348687,2.720074260045663,3.2489205786580313,2.747226375048476,3.241298501723018,3.1524575521035714,1.9938673252554007,2.881192907704295,2.9336663317422893,2.8314184574734615,2.5976945244551075,3.4324501333533473,3.3290919272029016,3.6140719905231844
